#{"t_start": 1735830508.8137672, "env_id": "CustomHopper-source-v0"}
r,l,t
582.568545,215,70.211079
627.535986,281,70.381516
244.513286,121,70.454185
636.189184,251,70.594606
691.527144,249,70.731609
361.527909,173,70.831567
262.125098,116,70.890489
373.279477,153,70.972197
481.075836,218,71.089619
312.224058,127,71.164642
1036.516965,401,72.313297
385.584622,168,72.415292
545.889368,203,72.532167
620.859901,237,72.66718
395.864063,142,72.743828
334.170923,148,72.82163
447.166971,163,72.912364
696.063524,222,73.025961
497.431139,193,73.129771
349.260622,133,73.20508
577.826276,198,73.308071
343.687291,129,74.293774
162.710797,77,74.343304
396.515719,147,74.433268
362.931529,158,74.526218
355.727982,172,74.621807
630.439984,219,74.749165
543.693232,186,74.854606
814.864623,281,75.002304
766.185772,252,75.121775
391.183991,146,75.195317
211.342973,106,75.251753
574.536086,191,75.352742
860.770366,253,76.337563
599.038561,208,76.45309
566.380591,203,76.558307
562.529473,189,76.660299
575.003342,211,76.763892
533.127632,207,76.865455
523.292338,179,76.959354
531.830893,206,77.063142
278.809099,121,77.125972
237.293763,115,77.181096
217.492165,91,77.225872
453.224546,180,78.147278
405.013544,149,78.237363
831.919801,297,78.407355
588.850652,220,78.529171
460.811934,157,78.614047
757.670712,263,78.745921
606.426809,185,78.845506
777.890028,294,78.991589
506.704841,181,79.080312
430.921752,150,79.150187
236.037773,100,79.196927
733.857815,239,80.168732
589.067928,288,80.329036
635.124843,223,80.451611
733.213608,275,80.594988
253.014108,148,80.667448
576.002297,281,80.806679
600.482428,239,80.931653
830.26049,412,81.960308
511.575603,179,82.06141
270.628482,118,82.125029
618.632412,200,82.22835
673.306412,270,82.380579
180.338373,91,82.427149
245.098168,104,82.481774
588.419899,187,82.580319
244.572451,105,82.638482
499.185232,180,82.727897
596.301223,256,82.862401
1054.067636,389,83.901336
474.009874,185,84.004977
587.893778,229,84.125622
474.417391,215,84.236635
728.181464,258,84.37315
364.751737,135,84.44085
793.091987,302,84.590412
645.968863,248,84.742195
702.058493,290,84.893474
535.967163,219,85.84191
343.939181,133,85.916545
392.590666,141,85.992753
442.451755,148,86.071151
609.474021,229,86.192416
622.841392,208,86.298872
287.037438,117,86.360428
242.998133,98,86.413503
505.680161,179,86.505194
162.667269,76,86.54586
696.847622,241,86.667501
462.812692,156,86.740317
607.096595,215,87.693157
262.172398,96,87.749713
561.278569,186,87.856086
454.993963,177,87.958634
564.342716,195,88.061738
627.346112,217,88.173945
646.768036,208,88.274326
709.988446,235,88.394016
512.946326,173,88.491924
379.274037,129,88.560223
522.05989,180,88.654094
510.575658,191,88.741795
728.790904,308,89.746601
734.179464,265,89.886801
728.773628,311,90.045961
866.628009,319,90.201354
492.857325,238,90.323542
675.667685,284,90.475783
812.698241,279,90.622964
421.706183,175,91.54579
695.553778,234,91.681513
578.699557,212,91.793641
431.473806,169,91.884694
572.595662,217,91.995521
412.750133,148,92.067447
366.690096,137,92.136552
637.756553,211,92.244435
529.049562,164,92.331421
575.818257,180,92.423017
302.993683,126,92.4899
594.876947,201,93.460677
162.754509,72,93.502596
989.153126,339,93.692553
555.246662,210,93.803316
475.735971,167,93.89149
202.439304,94,93.946806
358.729248,151,94.020207
752.247004,350,94.194471
791.470742,277,94.330357
664.327921,225,94.445422
233.055198,111,94.499289
456.515498,166,95.42265
632.197935,221,95.546195
439.288135,160,95.629357
421.632829,152,95.71116
341.995916,130,95.775438
405.672185,161,95.861929
138.346404,66,95.894461
582.145669,175,95.985801
363.84595,139,96.056376
418.799896,154,96.128836
561.928479,203,96.229146
633.833607,216,96.332208
431.437298,151,97.249876
390.216985,143,97.333058
331.915164,127,97.404824
599.770921,215,97.527352
330.993458,127,97.595793
682.276778,242,97.722386
585.416944,197,97.820605
631.195141,250,97.950015
324.838175,149,98.021579
425.252392,147,98.093661
742.977852,244,98.213428
407.913382,142,98.287079
984.644623,325,99.296708
990.112376,348,99.483147
815.206326,282,99.620183
953.598631,300,99.770505
851.458431,317,99.933341
659.572886,203,100.032351
653.729851,226,100.140319
710.176914,241,101.086275
867.753071,319,101.262232
409.27206,142,101.336499
505.795019,166,101.421968
539.544334,169,101.503381
228.432732,100,101.559659
705.51284,221,101.666016
900.553233,290,101.808104
951.89713,295,101.966591
563.031589,189,102.05471
917.007754,309,104.575777
1044.720305,375,104.769053
740.812631,228,104.886992
893.655417,298,105.035764
1251.474897,500,105.278303
693.094962,249,105.4042
182.127862,85,105.443813
426.137542,149,106.345854
687.257136,222,106.471915
665.208293,226,106.592756
244.914488,106,106.649956
266.792432,106,106.702669
638.58833,236,106.819894
680.524145,236,106.942479
792.351772,247,107.057639
389.917261,160,107.136001
720.969465,243,107.250359
728.711934,242,108.215204
746.286869,259,108.36338
699.53746,220,108.486346
629.491716,224,108.60403
673.662356,226,108.710445
1242.131097,414,108.909855
681.27538,237,109.019522
754.623477,251,109.146692
438.292264,145,110.028541
580.877726,209,110.143498
835.139833,309,110.299832
812.477056,343,110.485519
896.129888,285,110.624683
992.891966,341,110.788474
970.488328,306,110.938315
256.43279,119,110.996235
806.361326,289,111.926548
878.884564,280,112.068719
576.413593,219,112.177922
535.501938,175,112.268233
734.787261,248,112.387033
1153.532805,408,112.595249
757.676651,254,112.711628
355.728126,138,112.778308
1255.905203,460,113.806154
119.542946,50,113.832891
125.264245,53,113.860006
1299.609273,467,114.09826
391.808532,167,114.182887
423.881422,221,114.317542
1156.934898,445,114.549521
370.637406,207,114.65226
406.130479,157,115.555846
683.141745,231,115.686012
450.883916,154,115.768889
737.76216,248,115.969244
776.980448,243,116.111597
801.316721,270,116.253214
1020.950279,342,116.427285
633.773515,195,116.52812
857.46889,252,116.652133
950.084021,315,117.611998
908.578283,335,117.786092
1328.06982,500,118.039176
608.90224,336,118.200262
803.228972,269,118.334374
895.7251,317,118.491111
1036.665925,314,119.435971
1133.83574,405,119.636975
734.097555,258,119.771896
1093.092592,361,119.937995
707.295336,255,120.071617
737.479927,238,120.206909
853.59144,299,121.180266
678.817464,218,121.300099
926.747552,331,121.470549
1007.715639,340,121.633096
133.822819,61,121.664762
1117.90817,323,121.826704
1287.879268,387,122.008955
1082.844791,325,122.178277
748.861833,234,123.069247
719.262532,216,123.174479
731.950852,221,123.28865
715.956767,216,123.402533
787.0104,256,123.526868
733.396723,237,123.641181
795.512725,253,123.763062
847.671922,228,123.872704
767.084984,249,124.84688
1351.076908,436,125.143211
605.765405,256,125.279752
866.026013,290,125.429687
