#{"t_start": 1736609181.0895088, "env_id": "CustomHopper-source-v0"}
r,l,t
401.6997,156,124.988269
961.998451,330,125.187942
538.828916,185,126.37043
737.081564,239,126.53931
638.388236,218,126.685716
602.812976,194,126.812453
520.438734,162,126.912313
696.022194,255,127.084869
216.017909,96,127.143055
443.771679,168,127.248757
634.849693,223,127.423597
759.604669,247,127.605667
576.997985,183,128.806195
507.844529,160,128.921219
284.791771,121,129.003672
391.069211,159,129.128117
861.709945,296,129.318143
329.002005,135,129.398489
737.024857,257,129.541988
648.365858,217,129.657749
515.739284,194,129.765237
697.557906,240,129.901903
382.605443,130,129.969215
623.336292,224,131.110739
816.819586,246,131.332503
905.730056,287,131.544254
1109.752304,411,131.818654
153.095453,86,131.872878
591.58453,190,131.98519
618.447453,206,132.108326
698.329439,211,132.229954
879.663005,300,132.409501
648.05868,201,133.475781
902.712159,313,133.664902
690.434881,211,133.783417
669.199792,239,133.910763
778.823518,248,134.049947
729.466692,238,134.181579
612.934682,202,134.293222
743.483471,237,134.422572
503.292266,159,134.504302
425.523756,160,135.58305
807.630917,274,135.756688
651.705213,206,135.876166
810.299269,268,136.028077
846.852788,265,136.169398
680.199954,247,136.302359
757.597404,246,136.433894
379.048969,143,136.509916
480.856329,155,136.595877
532.890554,169,137.741842
613.789318,216,137.883388
719.076845,231,138.019015
574.746466,193,138.127641
697.433753,234,138.260561
700.809972,229,138.382922
598.934283,205,138.497428
546.66312,205,138.610043
990.626785,347,138.83983
536.307466,183,140.003109
561.241398,182,140.125347
870.397853,299,140.308853
649.027998,222,140.443951
649.83241,209,140.560013
549.156994,183,140.656206
658.023285,200,140.762697
694.531566,216,140.878702
672.1131,214,140.994191
670.0957,214,141.112721
793.941797,261,142.264957
565.015351,193,142.39765
679.590855,232,142.581105
714.218067,238,142.745956
568.203361,198,142.868305
778.798412,256,143.020607
778.434471,225,143.150166
553.671233,191,143.263363
563.320951,184,143.367085
963.394976,319,144.540896
781.376564,267,144.694678
844.956957,316,144.861101
703.034329,266,145.006578
904.757187,299,145.166529
589.322223,198,145.27172
713.382235,237,145.394393
